0	0
0.4771	5633.2
0.60935	7003.2
0.7975	8632.2
1.00095	11002.2
1.1942	12927.8
1.39765	15186.6
1.6519	18186.2
1.8452	20482.2
1.99265	22556.2
2.2003	24901
2.3797	27374
2.6296	29846.6
2.83465	32039.4
3.13585	34511.4
3.41135	36610.2
3.72535	38568.6
3.89195	39687.8
3.93935	39936.6
3.9797	37348
3.98375	38612.6
3.96595	36659.2
3.83425	33245.4
3.7061	31005.4
3.4498	27459
3.2832	24519
3.123	22185.8
2.9308	19432.8
2.6937	16913.4
2.46945	13880.4
2.2964	11640.8
2.1234	9774.6
1.98245	8235
1.71975	6229.4
1.71975	6556.2
1.8671	9216.4
1.9504	10569.6
2.1042	12576
2.21955	14396
2.3797	15748.6
2.58475	17568
2.73215	19761
2.89235	21580.6
3.07815	24147
3.25755	25966.6
3.437	28999.8
3.58435	31006.2
3.7125	33246.4
3.9368	35999.2
4.1033	38029.2
4.22535	39695.8
4.3779	40954.6
4.49995	42361.8
4.61185	43509.6
4.7441	43953.2
4.82545	44730.8
4.90175	45804.8
5.0187	46545
5.1306	46877.6
5.3035	46876.4
5.4205	47134.8
5.51715	47801
5.6748	48392.8
5.76125	49763.2
5.807	50466.8
5.8935	50651.4
6.12235	51168.4
6.2393	52131
6.29525	52834.6
6.40715	52611.4
6.5241	53388.6
6.59025	54166.4
6.8089	54979.8
6.931135	55757
7.01235	55867.6
7.12425	56533.8
7.2158	57311.2
7.348	57717.8
7.43955	58495.2
7.51075	59087.6
7.69385	59642
7.8922	59937
8.11595	60009.4
8.30925	60156
8.4618	60673.6
8.533	60784.2
8.7059	61301.6
8.828	61671.2
8.97545	61929.4
9.1077	62262
9.30605	63038.6
9.41795	63704.8
9.5349	64148.6
9.66715	64592.2
9.85025	64664.8
9.99265	64367.2
10.01805	63329.4
10.08925	63032.4
10.19605	63772.8
10.26725	64550.4
10.3537	65253.8
10.48085	65660.4
10.6487	66029.6
10.77075	66325.2
10.80125	66102.6
10.8572	65175.8
10.964	64952.6
11.10135	65581.4
11.2234	65988
11.3607	65431.2
11.4624	64837.4
11.59465	64391.8
11.7218	63797.8
11.8235	63648.8
11.87435	62499.6
11.94555	60905.6
12.0473	60830.8
12.06765	57755
12.0727	59867
12.13375	55975.6
12.2151	55530.4
12.28125	55085.2
12.31685	53491.4
12.3321	52639
12.5152	52304.2
12.6169	52192.2
12.70335	51153.8
12.7186	49819.8
12.7288	46447.4
12.69825	46262.4
12.60675	43743.4
12.5152	42187.6
12.3931	39891.2
12.2202	37039.2
11.90995	32409.6
11.62515	28817.2
11.3912	25928.6
11.0403	22225.8
10.74535	19078.4
10.4046	16635.2
9.97735	13600
9.896	12526
9.80445	11711.4
9.41795	10825.2
8.59405	7867
7.5844	5525.6
6.65595	3121.2
5.7518	1834.2
5.07365	1074.8
