1	2	8
9	2	3
10	3	4
4	5	12
13	5	6
6	7	14
8	2	9
9	3	10
10	4	11
4	12	11
12	5	13
6	14	13
8	9	15
16	9	10
17	10	11
11	12	19
20	12	13
13	14	21
15	9	16
16	10	17
17	11	18
11	19	18
19	12	20
13	21	20
15	16	22
23	16	17
24	17	18
18	19	26
27	19	20
20	21	28
22	16	23
23	17	24
24	18	25
18	26	25
26	19	27
20	28	27
22	23	29
30	23	24
31	24	25
25	26	33
34	26	27
27	28	35
29	23	30
30	24	31
31	25	32
25	33	32
33	26	34
27	35	34
29	30	36
37	30	31
38	31	32
32	33	40
41	33	34
34	35	42
36	30	37
37	31	38
38	32	39
32	40	39
40	33	41
34	42	41
36	37	43
44	37	38
45	38	39
39	40	47
48	40	41
41	42	49
43	37	44
44	38	45
45	39	46
39	47	46
47	40	48
41	49	48
43	44	50
51	44	45
52	45	46
46	47	54
55	47	48
48	49	56
50	44	51
51	45	52
52	46	53
46	54	53
54	47	55
48	56	55
50	51	57
58	51	52
59	52	53
53	54	61
62	54	55
55	56	63
57	51	58
58	52	59
59	53	60
53	61	60
61	54	62
55	63	62
65	57	58
66	58	59
67	59	60
60	61	68
69	61	62
70	62	63
57	65	64
58	66	65
59	67	66
60	68	67
68	61	69
62	70	69
63	71	70
72	64	65
74	65	66
76	66	67
78	67	68
80	68	69
82	69	70
84	70	71
65	73	72
65	74	73
66	75	74
75	66	76
67	77	76
77	67	78
68	79	78
79	68	80
69	81	80
81	69	82
70	83	82
70	84	83
72	73	85
86	73	74
87	74	75
88	75	76
89	76	77
90	77	78
78	79	92
93	79	80
80	81	94
95	81	82
96	82	83
83	84	97
85	73	86
74	87	86
75	88	87
76	89	88
77	90	89
78	91	90
78	92	91
92	79	93
80	94	93
94	81	95
82	96	95
83	97	96
85	86	98
99	86	87
100	87	88
101	88	89
102	89	90
103	90	91
91	92	105
106	92	93
93	94	107
108	94	95
109	95	96
96	97	110
98	86	99
87	100	99
88	101	100
89	102	101
90	103	102
91	104	103
91	105	104
105	92	106
93	107	106
107	94	108
95	109	108
96	110	109
98	99	111
112	99	100
113	100	101
114	101	102
115	102	103
116	103	104
104	105	118
119	105	106
106	107	120
121	107	108
122	108	109
109	110	123
111	99	112
100	113	112
101	114	113
102	115	114
103	116	115
104	117	116
104	118	117
118	105	119
106	120	119
120	107	121
108	122	121
109	123	122
111	112	124
125	112	113
126	113	114
127	114	115
128	115	116
129	116	117
117	118	131
132	118	119
119	120	133
134	120	121
135	121	122
122	123	136
124	112	125
113	126	125
114	127	126
115	128	127
116	129	128
117	130	129
117	131	130
131	118	132
119	133	132
133	120	134
121	135	134
122	136	135
137	124	138
138	124	125
125	139	138
139	125	126
126	140	139
140	126	127
127	141	140
141	127	128
128	142	141
142	128	129
129	143	142
143	129	130
130	144	143
144	130	131
131	145	144
145	131	132
132	146	145
146	132	133
133	147	146
147	133	134
134	148	147
148	134	135
135	149	148
149	135	136
136	150	149
151	137	138
138	152	151
152	138	153
153	138	139
139	154	153
154	139	155
155	139	140
140	156	155
140	157	156
157	140	141
141	158	157
158	141	159
141	142	159
142	160	159
160	142	161
142	143	161
143	162	161
162	143	163
143	144	163
163	144	164
144	165	164
165	144	145
145	166	165
166	145	167
167	145	146
146	168	167
168	146	169
169	146	147
147	170	169
170	147	171
171	147	148
148	172	171
172	148	173
173	148	149
149	174	173
174	149	175
175	149	150
176	151	152
176	152	177
177	152	153
177	153	178
178	153	154
178	154	179
179	154	155
179	155	180
180	155	156
180	156	181
181	156	157
181	157	182
182	157	158
182	158	183
183	158	159
183	159	184
184	159	160
184	160	185
185	160	161
185	161	186
186	161	162
186	162	187
187	162	163
187	163	188
188	163	189
163	164	189
189	164	190
164	165	190
190	165	191
165	166	191
191	166	192
166	167	192
192	167	193
167	168	193
193	168	194
168	169	194
194	169	195
169	170	195
195	170	196
170	171	196
196	171	197
171	172	197
197	172	198
172	173	198
198	173	199
173	174	199
199	174	200
174	175	200
201	176	177
201	177	202
202	177	178
202	178	203
203	178	179
203	179	204
204	179	180
204	180	205
205	180	181
205	181	206
206	181	182
206	182	207
207	182	183
207	183	208
208	183	184
208	184	209
209	184	185
209	185	210
210	185	186
210	186	211
211	186	187
211	187	212
212	187	188
212	188	213
213	188	214
188	189	214
214	189	215
189	190	215
215	190	216
190	191	216
216	191	217
191	192	217
217	192	218
192	193	218
218	193	219
193	194	219
219	194	220
194	195	220
220	195	221
195	196	221
221	196	222
196	197	222
222	197	223
197	198	223
223	198	224
198	199	224
224	199	225
199	200	225
226	201	202
226	202	227
227	202	203
227	203	228
228	203	204
228	204	229
229	204	205
229	205	230
230	205	206
230	206	231
231	206	207
231	207	232
232	207	208
232	208	233
233	208	209
233	209	234
234	209	210
234	210	235
235	210	211
235	211	236
236	211	212
236	212	237
237	212	213
237	213	238
238	213	239
213	214	239
239	214	240
214	215	240
240	215	241
215	216	241
241	216	242
216	217	242
242	217	243
217	218	243
243	218	244
218	219	244
244	219	245
219	220	245
245	220	246
220	221	246
246	221	247
221	222	247
247	222	248
222	223	248
248	223	249
223	224	249
249	224	250
224	225	250
251	226	227
251	227	252
252	227	228
252	228	253
253	228	229
253	229	254
254	229	230
254	230	255
255	230	231
255	231	256
256	231	232
256	232	257
257	232	233
257	233	258
258	233	234
258	234	259
259	234	235
259	235	260
260	235	236
260	236	261
261	236	237
261	237	262
262	237	238
262	238	263
263	238	264
238	239	264
264	239	265
239	240	265
265	240	266
240	241	266
266	241	267
241	242	267
267	242	268
242	243	268
268	243	269
243	244	269
269	244	270
244	245	270
270	245	271
245	246	271
271	246	272
246	247	272
272	247	273
247	248	273
