8	1	2
9	2	3
10	3	4
12	5	4
13	6	5
14	7	6
9	2	8
10	3	9
11	4	10
11	4	12
12	5	13
13	6	14
15	8	9
16	9	10
17	10	11
19	12	11
20	13	12
21	14	13
16	9	15
17	10	16
18	11	17
18	11	19
19	12	20
20	13	21
22	15	16
23	16	17
24	17	18
26	19	18
27	20	19
28	21	20
23	16	22
24	17	23
25	18	24
25	18	26
26	19	27
27	20	28
29	22	23
30	23	24
31	24	25
33	26	25
34	27	26
35	28	27
30	23	29
31	24	30
32	25	31
32	25	33
33	26	34
34	27	35
36	29	30
37	30	31
38	31	32
40	33	32
41	34	33
42	35	34
37	30	36
38	31	37
39	32	38
39	32	40
40	33	41
41	34	42
43	36	37
44	37	38
45	38	39
47	40	39
48	41	40
49	42	41
44	37	43
45	38	44
46	39	45
46	39	47
47	40	48
48	41	49
50	43	44
51	44	45
52	45	46
54	47	46
55	48	47
56	49	48
51	44	50
52	45	51
53	46	52
53	46	54
54	47	55
55	48	56
57	50	51
58	51	52
59	52	53
61	54	53
62	55	54
63	56	55
58	51	57
59	52	58
60	53	59
60	53	61
61	54	62
62	55	63
57	65	58
58	66	59
59	67	60
60	68	61
61	69	62
62	70	63
57	64	65
65	58	66
66	59	67
67	60	68
68	61	69
69	62	70
63	71	70
72	64	65
65	74	66
66	76	67
67	78	68
68	80	69
69	82	70
84	71	70
73	65	72
73	65	74
66	74	75
75	66	76
67	76	77
77	67	78
68	78	79
79	68	80
69	80	81
81	69	82
70	82	83
83	70	84
85	72	73
86	73	74
87	74	75
88	75	76
89	76	77
90	77	78
92	79	78
93	80	79
94	81	80
95	82	81
96	83	82
97	84	83
86	73	85
87	74	86
88	75	87
89	76	88
90	77	89
91	78	90
91	78	92
92	79	93
93	80	94
94	81	95
95	82	96
96	83	97
98	85	86
99	86	87
100	87	88
101	88	89
102	89	90
103	90	91
105	92	91
106	93	92
107	94	93
108	95	94
109	96	95
110	97	96
99	86	98
100	87	99
101	88	100
102	89	101
103	90	102
104	91	103
104	91	105
105	92	106
106	93	107
107	94	108
108	95	109
109	96	110
111	98	99
112	99	100
113	100	101
114	101	102
115	102	103
116	103	104
118	105	104
119	106	105
120	107	106
121	108	107
122	109	108
123	110	109
112	99	111
113	100	112
114	101	113
115	102	114
116	103	115
117	104	116
117	104	118
118	105	119
119	106	120
120	107	121
121	108	122
122	109	123
124	111	112
125	112	113
126	113	114
127	114	115
128	115	116
129	116	117
131	118	117
132	119	118
133	120	119
134	121	120
135	122	121
136	123	122
125	112	124
126	113	125
127	114	126
128	115	127
129	116	128
130	117	129
130	117	131
131	118	132
132	119	133
133	120	134
134	121	135
135	122	136
137	138	124
124	138	125
139	125	138
125	139	126
140	126	139
126	140	127
141	127	140
127	141	128
142	128	141
128	142	129
143	129	142
129	143	130
143	130	144
144	131	130
144	131	145
131	145	132
145	132	146
132	146	133
146	133	147
133	147	134
147	134	148
134	148	135
148	135	149
135	149	136
150	149	136
137	138	151
138	152	151
153	138	152
139	153	138
154	139	153
155	139	154
140	155	139
156	140	155
157	140	156
141	157	140
158	141	157
159	141	158
142	159	141
160	142	159
161	142	160
143	161	142
162	143	161
162	143	163
143	163	144
163	144	164
164	144	165
144	165	145
165	145	166
166	145	167
145	167	146
167	146	168
168	146	169
146	169	147
169	147	170
170	147	171
147	171	148
171	148	172
172	148	173
148	173	149
173	149	174
149	174	175
150	149	175
151	152	176
152	177	176
152	153	177
153	178	177
153	154	178
154	179	178
154	155	179
155	180	179
155	156	180
156	181	180
156	157	181
157	182	181
157	158	182
158	183	182
158	159	183
159	184	183
159	160	184
160	185	184
160	161	185
161	186	185
161	162	186
162	187	186
162	163	187
163	188	187
163	188	189
164	163	189
164	189	190
165	164	190
165	190	191
166	165	191
166	191	192
167	166	192
167	192	193
168	167	193
168	193	194
169	168	194
169	194	195
170	169	195
170	195	196
171	170	196
171	196	197
172	171	197
172	197	198
173	172	198
173	198	199
174	173	199
174	199	200
175	174	200
176	177	201
177	202	201
177	178	202
178	203	202
178	179	203
179	204	203
179	180	204
180	205	204
180	181	205
181	206	205
181	182	206
182	207	206
182	183	207
183	208	207
183	184	208
184	209	208
184	185	209
185	210	209
185	186	210
186	211	210
186	187	211
187	212	211
187	188	212
188	213	212
188	213	214
189	188	214
189	214	215
190	189	215
190	215	216
191	190	216
191	216	217
192	191	217
192	217	218
193	192	218
193	218	219
194	193	219
194	219	220
195	194	220
195	220	221
196	195	221
196	221	222
197	196	222
197	222	223
198	197	223
198	223	224
199	198	224
199	224	225
200	199	225
201	202	226
202	227	226
202	203	227
203	228	227
203	204	228
204	229	228
204	205	229
205	230	229
205	206	230
206	231	230
206	207	231
207	232	231
207	208	232
208	233	232
208	209	233
209	234	233
209	210	234
210	235	234
210	211	235
211	236	235
211	212	236
212	237	236
212	213	237
213	238	237
213	238	239
214	213	239
214	239	240
215	214	240
215	240	241
216	215	241
216	241	242
217	216	242
217	242	243
218	217	243
218	243	244
219	218	244
219	244	245
220	219	245
220	245	246
221	220	246
221	246	247
222	221	247
222	247	248
223	222	248
223	248	249
224	223	249
224	249	250
225	224	250
226	227	251
227	252	251
227	228	252
228	253	252
228	229	253
229	254	253
229	230	254
230	255	254
230	231	255
231	256	255
231	232	256
232	257	256
232	233	257
233	258	257
233	234	258
234	259	258
234	235	259
235	260	259
235	236	260
236	261	260
236	237	261
237	262	261
237	238	262
238	263	262
238	263	264
239	238	264
239	264	265
240	239	265
240	265	266
241	240	266
241	266	267
242	241	267
242	267	268
243	242	268
243	268	269
244	243	269
244	269	270
245	244	270
245	270	271
246	245	271
246	271	272
247	246	272
247	272	273
248	247	273
248	273	274
249	248	274
249	274	275
250	249	275
276	277	526
277	527	526
277	278	527
278	253	527
278	279	253
279	254	253
279	280	254
280	255	254
280	281	255
281	256	255
281	282	256
282	257	256
282	283	257
283	258	257
283	284	258
284	259	258
284	285	259
285	260	259
285	286	260
286	261	260
286	287	261
287	262	261
287	288	262
288	263	262
288	263	264
289	288	264
289	264	265
290	289	265
290	265	266
291	290	266
291	266	267
292	291	267
292	267	268
293	292	268
293	268	269
294	293	269
294	269	270
295	294	270
295	270	271
296	295	271
296	271	272
297	296	272
297	272	273
298	297	273
298	273	528
299	298	528
299	528	529
300	299	529
301	302	276
302	277	276
302	303	277
303	278	277
303	304	278
304	279	278
304	305	279
305	280	279
305	306	280
306	281	280
306	307	281
307	282	281
307	308	282
308	283	282
308	309	283
309	284	283
309	310	284
310	285	284
310	311	285
311	286	285
311	312	286
312	287	286
312	313	287
313	288	287
313	288	289
314	313	289
314	289	290
315	314	290
315	290	291
316	315	291
316	291	292
317	316	292
317	292	293
318	317	293
318	293	294
319	318	294
319	294	295
320	319	295
320	295	296
321	320	296
321	296	297
322	321	297
322	297	298
323	322	298
323	298	299
324	323	299
324	299	300
325	324	300
326	327	301
327	302	301
327	328	302
328	303	302
328	329	303
329	304	303
329	330	304
330	305	304
330	331	305
331	306	305
331	332	306
332	307	306
332	333	307
333	308	307
333	334	308
334	309	308
334	335	309
335	310	309
335	336	310
336	311	310
336	337	311
337	312	311
337	338	312
338	313	312
338	313	314
339	338	314
339	314	315
340	339	315
340	315	316
341	340	316
341	316	317
342	341	317
342	317	318
343	342	318
343	318	319
344	343	319
344	319	320
345	344	320
345	320	321
346	345	321
346	321	322
347	346	322
347	322	323
348	347	323
348	323	324
349	348	324
349	324	325
350	349	325
351	352	326
352	327	326
352	353	327
353	328	327
353	354	328
354	329	328
354	355	329
355	330	329
355	356	330
356	331	330
356	357	331
357	332	331
357	358	332
358	333	332
358	359	333
359	334	333
359	360	334
360	335	334
360	361	335
361	336	335
361	362	336
362	337	336
362	363	337
363	338	337
363	338	339
364	363	339
364	339	340
365	364	340
365	340	341
366	365	341
366	341	342
367	366	342
367	342	343
368	367	343
368	343	344
369	368	344
369	344	345
370	369	345
370	345	346
371	370	346
371	346	347
372	371	347
372	347	348
373	372	348
373	348	349
374	373	349
374	349	350
375	374	350
376	377	351
377	352	351
353	377	352
378	353	377
354	378	353
355	378	354
379	355	378
356	379	355
357	379	356
380	357	379
358	380	357
359	380	358
381	359	380
360	381	359
361	381	360
382	361	381
362	382	361
362	382	363
382	363	383
363	383	364
364	383	365
383	365	384
365	384	366
366	384	367
384	367	385
367	385	368
368	385	369
385	369	386
369	386	370
370	386	371
386	371	387
371	387	372
372	387	373
387	373	388
373	388	374
388	374	375
389	388	375
376	377	390
390	377	391
378	391	377
391	378	392
379	392	378
392	379	393
380	393	379
393	380	394
381	394	380
394	381	395
382	395	381
395	382	396
382	396	383
383	397	396
383	397	384
397	384	398
384	398	385
398	385	399
385	399	386
399	386	400
386	400	387
400	387	401
387	401	388
401	388	402
389	388	402
391	404	390
392	405	391
393	406	392
394	407	393
395	408	394
396	409	395
396	409	397
397	410	398
398	411	399
399	412	400
400	413	401
401	414	402
390	403	404
391	404	405
392	405	406
393	406	407
394	407	408
395	408	409
397	410	409
398	411	410
399	412	411
400	413	412
401	414	413
402	415	414
404	417	403
405	418	404
406	419	405
407	420	406
408	421	407
409	422	408
409	422	410
410	423	411
411	424	412
412	425	413
413	426	414
414	427	415
403	416	417
404	417	418
405	418	419
406	419	420
407	420	421
408	421	422
410	423	422
411	424	423
412	425	424
413	426	425
414	427	426
415	428	427
417	430	416
418	431	417
419	432	418
420	433	419
421	434	420
422	435	421
422	435	423
423	436	424
424	437	425
425	438	426
426	439	427
427	440	428
416	429	430
417	430	431
418	431	432
419	432	433
420	433	434
421	434	435
423	436	435
424	437	436
425	438	437
426	439	438
427	440	439
428	441	440
430	443	429
431	444	430
432	445	431
433	446	432
434	447	433
435	448	434
435	448	436
436	449	437
437	450	438
438	451	439
439	452	440
440	453	441
429	442	443
430	443	444
431	444	445
432	445	446
433	446	447
434	447	448
436	449	448
437	450	449
438	451	450
439	452	451
440	453	452
441	454	453
443	456	442
443	456	444
457	444	445
445	457	446
458	446	447
447	458	448
459	448	449
449	459	450
460	450	451
451	460	452
461	452	453
453	461	454
442	455	456
456	444	457
457	446	458
458	448	459
459	450	460
460	452	461
454	462	461
463	455	456
456	464	457
457	465	458
458	466	459
459	467	460
460	468	461
469	462	461
463	456	464
464	457	465
465	458	466
466	459	467
467	460	468
468	461	469
464	471	463
465	472	464
466	473	465
466	473	467
467	474	468
468	475	469
463	470	471
464	471	472
465	472	473
467	474	473
468	475	474
469	476	475
471	478	470
472	479	471
473	480	472
473	480	474
474	481	475
475	482	476
470	477	478
471	478	479
472	479	480
474	481	480
475	482	481
476	483	482
478	485	477
479	486	478
480	487	479
480	487	481
481	488	482
482	489	483
477	484	485
478	485	486
479	486	487
481	488	487
482	489	488
483	490	489
485	492	484
486	493	485
487	494	486
487	494	488
488	495	489
489	496	490
484	491	492
485	492	493
486	493	494
488	495	494
489	496	495
490	497	496
492	499	491
493	500	492
494	501	493
494	501	495
495	502	496
496	503	497
491	498	499
492	499	500
493	500	501
495	502	501
496	503	502
497	504	503
499	506	498
500	507	499
501	508	500
501	508	502
502	509	503
503	510	504
498	505	506
499	506	507
500	507	508
502	509	508
503	510	509
504	511	510
506	513	505
507	514	506
508	515	507
508	515	509
509	516	510
510	517	511
505	512	513
506	513	514
507	514	515
509	516	515
510	517	516
511	518	517
513	520	512
514	521	513
515	522	514
515	522	516
516	523	517
517	524	518
512	519	520
513	520	521
514	521	522
516	523	522
517	524	523
518	525	524
