3	0.785398163	1
7	0.785398163	1
11	0.785398163	1
15	0.785398163	1
19	0.785398163	1
4	0.785398163	1
8	0.785398163	1
12	0.785398163	1
16	0.785398163	1
20	0.785398163	1
24	0.785398163	1
28	0.785398163	1
5	0.785398163	1
9	0.785398163	1
13	0.785398163	1
17	0.785398163	1
21	0.785398163	1
25	0.785398163	1
29	0.785398163	1
33	0.785398163	1
37	0.785398163	1
14	0.785398163	1
18	0.785398163	1
22	0.785398163	1
26	0.785398163	1
30	0.785398163	1
34	0.785398163	1
38	0.785398163	1
23	0.785398163	1
27	0.785398163	1
31	0.785398163	1
35	0.785398163	1
39	0.785398163	1
