0.000000	0.000000
212.132034	-212.132034
424.264069	-424.264069
636.396103	-636.396103
848.528137	-848.528137
212.132034	212.132034
424.264069	0.000000
636.396103	-212.132034
848.528137	-424.264069
1060.660172	-636.396103
424.264069	424.264069
636.396103	212.132034
848.528137	0.000000
1060.660172	-212.132034
1272.792206	-424.264069
636.396103	636.396103
848.528137	424.264069
1060.660172	212.132034
1272.792206	0.000000
1484.924240	-212.132034
848.528137	848.528137
1060.660172	636.396103
1272.792206	424.264069
1484.924240	212.132034
1697.056275	0.000000

