3	106.070000000000
3	106.070000000000
7	212.130000000000
7	212.130000000000
11	212.130000000000
11	212.130000000000
15	212.130000000000
15	212.130000000000
19	106.070000000000
19	106.070000000000
5	106.070000000000
5	106.070000000000
9	212.130000000000
9	212.130000000000
13	212.130000000000
13	212.130000000000
17	212.130000000000
17	212.130000000000
21	212.130000000000
21	212.130000000000
25	212.130000000000
25	212.130000000000
29	212.130000000000
29	212.130000000000
33	212.130000000000
33	212.130000000000
37	106.070000000000
37	106.070000000000
23	106.070000000000
23	106.070000000000
27	212.130000000000
27	212.130000000000
31	212.130000000000
31	212.130000000000
35	212.130000000000
35	212.130000000000
39	106.070000000000
39	106.070000000000
3	106.070000000000
3	106.070000000000
8	212.130000000000
8	212.130000000000
13	212.130000000000
13	212.130000000000
18	212.130000000000
18	212.130000000000
23	106.070000000000
23	106.070000000000
1	106.070000000000
1	106.070000000000
6	212.130000000000
6	212.130000000000
11	212.130000000000
11	212.130000000000
16	212.130000000000
16	212.130000000000
21	212.130000000000
21	212.130000000000
26	212.130000000000
26	212.130000000000
31	212.130000000000
31	212.130000000000
36	212.130000000000
36	212.130000000000
41	106.070000000000
41	106.070000000000
19	106.070000000000
19	106.070000000000
24	212.130000000000
24	212.130000000000
29	212.130000000000
29	212.130000000000
34	212.130000000000
34	212.130000000000
39	106.070000000000
39	106.070000000000
2	150
2	150
11	300
11	300
20	300
20	300
29	300
29	300
38	150
38	150
3	150
3	150
12	300
12	300
21	300
21	300
30	300
30	300
39	150
39	150
4	150
4	150
13	300
13	300
22	300
22	300
31	300
31	300
40	150
40	150
10	150
10	150
11	300
11	300
12	300
12	300
13	300
13	300
14	150
14	150
19	150
19	150
20	300
20	300
21	300
21	300
22	300
22	300
23	150
23	150
28	150
28	150
29	300
29	300
30	300
30	300
31	300
31	300
32	150
32	150
